batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign
116,1.26803,0.34791,0.8021,0.50783,2.93123,0.08386,1.26813,0.35008,0.80449,0.51027,3.01093,0.0835,1.21146,0.36141,0.7722,0.51688,3.02897,0.08305,1.22111,0.36056,0.75584,0.52181,3.05224,0.08334,1.17955,0.37552,0.76547,0.52856,3.0446,0.08438,1.1235,0.40451,0.72306,0.53605,3.03436,0.08522,1.10715,0.41546,0.68745,0.56756,2.98085,0.08515
117,1.26914,0.34801,0.80833,0.50788,2.92242,0.08386,1.28904,0.35013,0.79266,0.51045,3.01156,0.0835,1.24179,0.36155,0.78116,0.51707,2.99572,0.08306,1.24156,0.36074,0.77915,0.52201,3.03162,0.08334,1.20844,0.37573,0.76342,0.52887,2.98908,0.08439,1.19864,0.40461,0.74091,0.53639,2.99723,0.08528,1.23189,0.41551,0.73195,0.56789,3.02792,0.0851
118,1.28254,0.34797,0.8267,0.50792,2.93614,0.08384,1.2852,0.35029,0.82485,0.51041,3.02721,0.08348,1.22117,0.36178,0.82119,0.517,2.95116,0.08311,1.24595,0.36091,0.79752,0.52204,3.01093,0.08334,1.22762,0.37588,0.78745,0.52903,3.10243,0.08431,1.19254,0.40469,0.79047,0.53643,3.02994,0.08525,1.13349,0.41575,0.82705,0.56762,2.95864,0.08512
119,1.23596,0.34822,0.81638,0.50788,2.91525,0.08385,1.2519,0.35049,0.82854,0.51039,2.99224,0.08348,1.19784,0.36209,0.8089,0.51704,2.99734,0.08313,1.22958,0.36112,0.8104,0.52202,3.06261,0.0833,1.17921,0.37617,0.83055,0.52892,2.98723,0.08435,1.14315,0.40495,0.79936,0.53642,3.038,0.08524,1.10884,0.41611,0.81648,0.56749,2.96062,0.08516
120,1.26805,0.34828,0.81218,0.50789,2.93751,0.08383,1.2697,0.35063,0.80609,0.51052,3.01466,0.08346,1.22599,0.36234,0.7935,0.51715,3.01546,0.08315,1.27415,0.36121,0.79317,0.52211,3.04436,0.0833,1.18479,0.37659,0.78067,0.52915,3.05646,0.08431,1.17517,0.40527,0.7689,0.53661,3.0498,0.08523,1.11963,0.41663,0.77763,0.56757,2.96723,0.0852
121,1.267,0.3484,0.80782,0.50795,2.93155,0.08381,1.2706,0.35082,0.81356,0.51065,2.99982,0.08348,1.24552,0.36248,0.76996,0.51743,2.9811,0.08313,1.24432,0.36144,0.77267,0.52232,3.00692,0.08335,1.23684,0.37677,0.76366,0.52949,3.00592,0.08431,1.17052,0.40563,0.73848,0.53701,3.02202,0.08522,1.20307,0.41684,0.69459,0.56806,3.02023,0.08528
122,1.26194,0.34841,0.80789,0.508,2.91495,0.08382,1.2783,0.35092,0.79967,0.51077,3.0013,0.08346,1.26588,0.3625,0.77393,0.51764,2.9833,0.08314,1.25745,0.36154,0.7767,0.52249,3.03105,0.08334,1.23082,0.37693,0.75866,0.52974,3.01662,0.08429,1.21615,0.40567,0.75153,0.53728,3.02287,0.08523,1.1613,0.41706,0.77944,0.56803,2.94595,0.08535
123,1.26585,0.34857,0.79659,0.50814,2.95841,0.08376,1.23289,0.35121,0.7901,0.51095,2.99507,0.08344,1.178,0.36291,0.78844,0.51777,3.00868,0.08312,1.21043,0.36188,0.76021,0.52277,3.00707,0.08332,1.19718,0.37725,0.75248,0.53007,2.96831,0.08437,1.0877,0.40628,0.75971,0.5375,3.04245,0.0852,1.03662,0.41784,0.76586,0.56815,3.00973,0.0853
124,1.26938,0.34874,0.81044,0.50813,2.92849,0.08381,1.25702,0.3514,0.81977,0.51097,2.97621,0.08346,1.22288,0.36309,0.77465,0.51796,2.97748,0.0831,1.22353,0.36214,0.79653,0.52281,3.04214,0.08331,1.19183,0.37755,0.78527,0.5302,2.96993,0.08439,1.14569,0.40664,0.78322,0.53755,3.05409,0.08513,1.09183,0.41843,0.75622,0.5683,2.9363,0.0854
125,1.25314,0.34887,0.80308,0.50806,2.90976,0.08384,1.25689,0.35159,0.82943,0.51088,3.00529,0.08346,1.19996,0.36336,0.8039,0.51791,2.96102,0.08313,1.24362,0.36232,0.81406,0.52275,3.01294,0.08331,1.17085,0.37789,0.81742,0.53012,3.01854,0.0844,1.12785,0.40701,0.8158,0.53733,2.98354,0.08516,1.10686,0.41889,0.77731,0.56826,2.95923,0.08544
126,1.27065,0.34885,0.81064,0.5081,2.9198,0.08386,1.24583,0.35173,0.81094,0.5109,2.99211,0.08343,1.2035,0.3636,0.79139,0.51797,2.96667,0.08313,1.23295,0.36254,0.79403,0.52277,2.99639,0.08333,1.15487,0.37828,0.77997,0.53025,3.0071,0.0844,1.0947,0.40753,0.77708,0.53742,3.02534,0.08513,1.06792,0.4195,0.78925,0.56821,3.02833,0.08541
127,1.27186,0.34881,0.80269,0.50807,2.9138,0.08388,1.27715,0.35178,0.81383,0.51092,2.99019,0.08343,1.22417,0.36372,0.79408,0.51802,2.94272,0.0832,1.27287,0.36257,0.78883,0.5228,3.00343,0.08333,1.18161,0.3785,0.80552,0.53025,2.97903,0.08442,1.16806,0.40761,0.7783,0.53746,3.04223,0.0851,1.17174,0.41958,0.80696,0.56808,2.95565,0.08541
128,1.25791,0.34892,0.80592,0.5081,2.90509,0.0839,1.2499,0.35196,0.80756,0.51101,3.00125,0.08342,1.19053,0.364,0.79509,0.51811,3.0064,0.08317,1.22846,0.36276,0.7842,0.52295,2.99576,0.08334,1.14761,0.37892,0.77542,0.53054,3.03511,0.08439,1.12376,0.40796,0.74473,0.53778,3.01659,0.08509,1.0409,0.42021,0.77285,0.56817,3.008,0.08538
129,1.25845,0.34899,0.79726,0.50813,2.92863,0.08391,1.27412,0.35204,0.78801,0.51114,2.99909,0.08339,1.20138,0.3642,0.78262,0.51823,3.04611,0.08312,1.24704,0.36285,0.77952,0.52307,3.06265,0.08328,1.20687,0.37911,0.77818,0.53069,3.05552,0.08432,1.21114,0.40806,0.80966,0.53773,3.02637,0.08507,1.1227,0.42056,0.81971,0.56811,2.95371,0.08539
130,1.24125,0.34911,0.79675,0.50821,2.89921,0.08393,1.25315,0.35218,0.80771,0.51116,2.98514,0.0834,1.20384,0.36442,0.77622,0.51835,2.98707,0.08313,1.23959,0.36301,0.76307,0.52327,2.99459,0.08329,1.19298,0.37933,0.797,0.53075,2.98743,0.08432,1.12159,0.40838,0.75817,0.5379,2.99213,0.08509,1.09169,0.42101,0.70954,0.56838,3.02726,0.08539
131,1.25123,0.34927,0.80958,0.50823,2.91357,0.08396,1.26639,0.35221,0.80352,0.51121,3.00607,0.0834,1.21568,0.36456,0.75311,0.51863,2.97506,0.08314,1.24263,0.36317,0.7783,0.52339,3.01441,0.08329,1.19253,0.37953,0.76185,0.53101,2.9955,0.08434,1.13842,0.40861,0.73825,0.53825,2.98987,0.0851,1.15431,0.42113,0.72267,0.56862,2.93877,0.08542
132,1.25567,0.34926,0.7888,0.50835,2.91201,0.08393,1.23507,0.3524,0.77569,0.51143,2.98756,0.08338,1.17855,0.36488,0.75972,0.51888,2.95817,0.08316,1.19454,0.3635,0.76418,0.52358,2.98613,0.08332,1.14047,0.38001,0.7339,0.53137,3.01705,0.08432,1.07552,0.40917,0.71162,0.5387,3.02508,0.08506,1.06126,0.42166,0.66156,0.56914,3.0331,0.08536
